Date,kWh,smoothed
1999-01-02 11:30:00,1244.569346234986,1068.270432956236
1999-01-02 12:30:00,1011.1290281129066,1079.3589170058078
1999-01-02 13:30:00,882.9769406361281,960.4308354733765
1999-01-02 14:30:00,961.8475350235752,853.1424854140588
1999-01-02 15:30:00,738.7689237079373,811.3507530461802
1999-01-02 16:30:00,829.5611744347062,799.0640382519766
1999-01-02 17:30:00,790.1738263535294,837.7771236814491
1999-01-02 18:30:00,939.3315767393163,949.7686788373426
1999-01-02 19:30:00,1068.91168606833,984.2660110445026
1999-01-02 20:30:00,1025.300226745034,1041.239150399205
1999-01-02 21:30:00,935.869106122766,1012.2271982020272
1999-01-02 22:30:00,1059.7964200046683,964.9046402454925
1999-01-02 23:30:00,878.4002597517078,910.2651344652078
1999-01-03 00:30:00,884.0825725482476,889.8165247457358
1999-01-03 01:30:00,815.7593579336855,881.1362347112868
1999-01-03 02:30:00,950.3964442446916,869.7761716993012
1999-01-03 03:30:00,913.114537396098,821.9259767096438
1999-01-03 04:30:00,734.1401143952497,931.129604832306
1999-01-03 05:30:00,929.2932086666477,995.3952963752004
1999-01-03 06:30:00,1352.7840787071634,1042.4102570512364
1999-01-03 07:30:00,958.8642143264992,1081.088566468096
1999-01-03 08:30:00,919.2198810401113,1044.4102736255545
1999-01-03 09:30:00,1020.8343011734776,946.3916582016412
1999-01-03 10:30:00,1011.6578318345069,916.0563864043775
1999-01-03 11:30:00,807.4269142178616,867.8026071503945
1999-01-03 12:30:00,725.0933957231745,821.9576771046035
1999-01-03 13:30:00,914.5997011672624,834.3149175278036
1999-01-03 14:30:00,908.25162982742,910.0043079771314
1999-01-03 15:30:00,932.3810129075612,945.9812021529666
1999-01-03 16:30:00,938.8814555488958,870.1392647626368
1999-01-03 17:30:00,853.3129755508086,892.0714419808178
1999-01-03 18:30:00,798.7057980531979,912.3149595495372
1999-01-03 19:30:00,1152.5412204422262,1034.7329473633665
1999-01-03 20:30:00,1051.7387546327898,1119.93743539341
1999-01-03 21:30:00,1287.2751082601271,1163.6482531147906
1999-01-03 22:30:00,992.5326524579193,1103.2590503093188
1999-01-03 23:30:00,1074.7362559068913,1021.2775657252107
1999-01-04 00:30:00,962.1808589477545,953.3595107753929
1999-01-04 01:30:00,844.0165477845209,945.0094107684413
1999-01-04 02:30:00,1047.5017192106136,933.8478504631971
1999-01-04 03:30:00,886.3930034924286,939.7068340795566
1999-01-04 04:30:00,1009.6680752933581,1022.9306696413418
1999-01-04 05:30:00,935.1193866592065,931.8878248490685
1999-01-04 06:30:00,1113.4861806179124,954.83133128699
1999-01-04 07:30:00,655.0687047058435,929.4017768141756
1999-01-04 08:30:00,1122.2493032126147,938.1926215152697
1999-01-04 09:30:00,953.519992010984,1027.984425106177
1999-01-04 10:30:00,1064.5192541251229,1111.7539833727283
1999-01-04 11:30:00,1234.5048909396535,1007.6085082938066
1999-01-04 12:30:00,824.663393287136,1013.810709532347
1999-01-04 13:30:00,881.7755529199821,938.7963169372929
1999-01-04 14:30:00,1039.1197376244336,841.1677417644302
1999-01-04 15:30:00,792.0892536075946,889.7249542591221
1999-01-04 16:30:00,795.5744628088253,895.6192092057233
1999-01-04 17:30:00,1022.1041059460223,920.9272541640513
1999-01-04 18:30:00,965.4390642174499,975.0761765598875
1999-01-04 19:30:00,948.1516516744911,876.7964950190292
1999-01-04 20:30:00,761.9104034660628,759.8288119279941
1999-01-04 21:30:00,620.0,818.3724469241831
1999-01-04 22:30:00,925.2609666444675,841.0442728712891
1999-01-04 23:30:00,1133.8113509032237,893.9210550275815
1999-01-05 00:30:00,710.8565206966754,910.5276879865145
1999-01-05 01:30:00,856.8078740320049,899.2993968336941
1999-01-05 02:30:00,907.2858042998614,880.0937502764183
1999-01-05 03:30:00,1052.492740253607,887.2404105865091
1999-01-05 04:30:00,764.806037438622,873.507764941781
1999-01-05 05:30:00,742.100266303684,894.5807567475218
1999-01-05 06:30:00,1071.4814947515904,875.4584972588474
1999-01-05 07:30:00,1000.1116933635263,1004.946852328037
1999-01-05 08:30:00,884.7364289103953,1061.439578789074
1999-01-05 09:30:00,1206.3278486842237,1011.3281750091775
1999-01-05 10:30:00,974.9388833571538,999.6485590094582
1999-01-05 11:30:00,898.3108509037937,1001.5891753662085
1999-01-05 12:30:00,958.379891250461,914.0362979585942
1999-01-05 13:30:00,994.455107792542,942.0812140937088
1999-01-05 14:30:00,843.7959664456916,911.9859921451954
1999-01-05 15:30:00,957.0207929204304,879.8094978121961
1999-01-05 16:30:00,803.3262847575988,920.4044021799674
1999-01-05 17:30:00,976.1090802825854,938.9834161388237
1999-01-05 18:30:00,1050.4061926655527,913.887130618822
1999-01-05 19:30:00,793.6335242453144,898.0623475103827
1999-01-05 20:30:00,900.438853103785,965.8623429026292
1999-01-05 21:30:00,988.4615302871534,1033.3417569023463
1999-01-05 22:30:00,1344.1274544046084,1136.093853278257
1999-01-05 23:30:00,971.9579393057066,1037.769221242455
1999-01-06 00:30:00,941.2068337165615,925.1421726029976
1999-01-06 01:30:00,625.554045758222,742.8203604830117
1999-01-06 02:30:00,881.8633398519881,779.0530948666669
1999-01-06 03:30:00,723.2917219660228,830.9325505705382
1999-01-06 04:30:00,1057.782933290793,969.5678479286826
1999-01-06 05:30:00,979.5282077600183,982.8488963998388
1999-01-06 06:30:00,1092.0846118795744,1124.7227435737416
1999-01-06 07:30:00,965.6055342838578,996.1831712070209
1999-01-06 08:30:00,1209.5204949956965,941.379410611092
1999-01-06 09:30:00,611.0,912.318399308531
1999-01-06 10:30:00,1024.6787422691798,901.4690267768821
1999-01-06 11:30:00,1018.5872893318536,857.6759114589378
1999-01-06 12:30:00,847.661074872523,990.8915331385607
1999-01-06 13:30:00,874.1954472475965,927.5693959127127
1999-01-06 14:30:00,1066.908540617798,918.3543835723202
1999-01-06 15:30:00,852.4098175182003,881.4610684863006
1999-01-06 16:30:00,845.7311727599721,876.6280363018767
1999-01-06 17:30:00,792.7757410672137,902.4482734935126
1999-01-06 18:30:00,1118.8079899405511,1006.5742965450115
1999-01-06 19:30:00,1095.4007478363692,1077.5713619083465
1999-01-06 20:30:00,1047.4330175689963,1065.3641355577456
1999-01-06 21:30:00,998.6637857553126,992.0085504460225
1999-01-06 22:30:00,859.5544573921173,897.1691826436538
1999-01-06 23:30:00,936.6536688419973,875.058449294894
1999-01-07 00:30:00,729.4695304207012,836.2925551602381
1999-01-07 01:30:00,964.069621054156,835.5355717417291
1999-01-07 02:30:00,753.9131794342699,840.978018051183
1999-01-07 03:30:00,895.7790664626874,900.4216697800892
1999-01-07 04:30:00,940.3629455312176,902.3875784216598
1999-01-07 05:30:00,956.0680461189389,951.8872785382905
1999-01-07 06:30:00,914.3645451638773,925.4194961985178
1999-01-07 07:30:00,910.0890395197821,887.7842060773221
1999-01-07 08:30:00,870.4931883889585,896.4065845183443
1999-01-07 09:30:00,902.3475893228783,972.1631549849018
1999-01-07 10:30:00,1065.4111827973752,993.3215716405235
1999-01-07 11:30:00,1085.3624542696634,999.9491203900624
1999-01-07 12:30:00,837.0292443679018,957.4145859742733
1999-01-07 13:30:00,913.3873779584537,908.8065606020646
1999-01-07 14:30:00,859.7333698770425,765.3289500433544
1999-01-07 15:30:00,858.3679389308893,857.5539890603454
1999-01-07 16:30:00,594.8591862712019,901.13648693488
1999-01-07 17:30:00,1350.848961471451,987.3219112015054
1999-01-07 18:30:00,923.0738343461791,1007.0862536158453
1999-01-07 19:30:00,1008.5481687163702,1040.1927283374716
1999-01-07 20:30:00,855.5311509802686,941.0869808941726
1999-01-07 21:30:00,1051.7617147550372,942.0877715708546
1999-01-07 22:30:00,952.7667270117227,912.0560209656506
1999-01-07 23:30:00,756.7872600217565,898.0438375615678
1999-01-08 00:30:00,939.0673428856469,866.2733886782379
1999-01-08 01:30:00,867.0918208145855,859.5484565364317
1999-01-08 02:30:00,917.5464777459646,880.4753690029568
1999-01-08 03:30:00,816.210453868791,934.8136885935177
1999-01-08 04:30:00,986.1338849374539,973.3037652898837
1999-01-08 05:30:00,1147.3427033428577,964.6843728143463
1999-01-08 06:30:00,834.8183897096101,984.17500593797
1999-01-08 07:30:00,883.8940137410378,919.6445681933379
1999-01-08 08:30:00,981.9805947593422,872.2662517310509
1999-01-08 09:30:00,817.6982185630444,868.5844924267006
1999-01-08 10:30:00,849.1855333918434,824.8352836908113
1999-01-08 11:30:00,761.5763167032354,805.3808007436558
1999-01-08 12:30:00,868.6920849006596,881.718548321277
1999-01-08 13:30:00,941.3174996657425,892.4894020971441
1999-01-08 14:30:00,1019.1945381142888,986.3249409924788
1999-01-08 15:30:00,875.9308775819914,1028.0733032350704
1999-01-08 16:30:00,1194.2076538909312,1032.4223023438585
1999-01-08 17:30:00,995.2874262063386,1013.1122287387791
1999-01-08 18:30:00,947.4102674918557,1034.0251581948582
1999-01-08 19:30:00,961.5372341162121,928.4023025307882
1999-01-08 20:30:00,1007.6889835463872,918.8394367457755
1999-01-08 21:30:00,756.0598347171244,875.6817379821986
1999-01-08 22:30:00,915.2671334424613,866.0068754253515
1999-01-08 23:30:00,830.6172382768631,881.5140039016937
1999-01-09 00:30:00,961.2409647611565,869.510607156734
1999-01-09 01:30:00,862.2516824094938,844.5830713279464
1999-01-09 02:30:00,700.565879755633,844.1012768501665
1999-01-09 03:30:00,980.7784486574334,892.9979418617642
1999-01-09 04:30:00,937.0055699991457,984.448373057849
1999-01-09 05:30:00,1134.7601292823415,1047.501514131948
1999-01-09 06:30:00,1003.2372827934304,1035.4924543003958
1999-01-09 07:30:00,982.8803731230263,1035.730474402107
1999-01-09 08:30:00,1038.5454653955321,985.0120388407532
1999-01-09 09:30:00,974.1293312735407,967.1496554880924
1999-01-09 10:30:00,916.5881901100388,944.4305248811743
1999-01-09 11:30:00,908.2899143190209,906.5099192395421
1999-01-09 12:30:00,953.3003917187789,954.1223239959739
1999-01-09 13:30:00,943.684303458935,986.4838038457607
1999-01-09 14:30:00,1108.5012802910198,1001.5000507640868
1999-01-09 15:30:00,937.6944967199187,987.4311827464106
1999-01-09 16:30:00,982.608564203556,1014.7650560576449
1999-01-09 17:30:00,1003.7138680967054,1023.599178937043
1999-01-09 18:30:00,1155.0297187808183,1094.4401489693914
1999-01-09 19:30:00,1059.9341757058742,1071.542976472028
1999-01-09 20:30:00,1066.0637368003136,1032.6386529676417
1999-01-09 21:30:00,877.2405377478831,944.317737436222
1999-01-09 22:30:00,960.6717733209917,943.0470482745155
1999-01-09 23:30:00,869.8797330581447,887.6642573738984
1999-01-10 00:30:00,974.9033137663894,867.0515798577012
1999-01-10 01:30:00,703.2344123033255,824.8753428728672
1999-01-10 02:30:00,835.4783128162186,818.3563930954117
1999-01-10 03:30:00,844.4470372188468,792.3393316839595
1999-01-10 04:30:00,842.0926047388555,874.1527336311075
1999-01-10 05:30:00,830.0904606211852,893.4796890863176
1999-01-10 06:30:00,993.7983958699912,856.9618801304177
1999-01-10 07:30:00,833.0135577054539,845.3904683499676
1999-01-10 08:30:00,712.1654581645892,873.8812149247974
1999-01-10 09:30:00,956.4467562918253,875.2685991275504
1999-01-10 10:30:00,994.5523170288344,869.9930941523875
1999-01-10 11:30:00,837.6428975845831,926.0169705265657
1999-01-10 12:30:00,789.5829688274483,950.2027541011304
1999-01-10 13:30:00,1147.8836654126835,922.316679357468
1999-01-10 14:30:00,1005.3079829781279,1001.6550565708951
1999-01-10 15:30:00,786.3348555446211,1000.442703621233
1999-01-10 16:30:00,1159.354863772682,934.1270823486392
1999-01-10 17:30:00,889.6192606165794,999.4924997469275
1999-01-10 18:30:00,1008.1835668521069,1073.9337913261022
1999-01-10 19:30:00,1149.6236663599504,974.8585729671788
1999-01-10 20:30:00,1020.2412565683899,1063.964773580281
1999-01-10 21:30:00,853.1257809548812,1085.3056362356035
1999-01-10 22:30:00,1327.704984950453,1057.403325297734
1999-01-10 23:30:00,1021.6761844281735,1028.5319036387166
1999-01-11 00:30:00,882.8359867548608,1010.6514093655591
1999-01-11 01:30:00,873.6306264744743,858.5539469067605
1999-01-11 02:30:00,977.7979269836733,856.5435655291001
1999-01-11 03:30:00,769.1351749578973,932.131000846838
1999-01-11 04:30:00,983.3045454839338,944.8689896402373
1999-01-11 05:30:00,1134.4173246144428,1008.3127819573289
1999-01-11 06:30:00,917.1409607421814,1120.2356625341624
1999-01-11 07:30:00,1199.8767218026092,1048.7496827218667
1999-01-11 08:30:00,1060.2328624340328,965.2439438347938
1999-01-11 09:30:00,746.5719821591443,969.8640244528933
1999-01-11 10:30:00,957.9977419346258,953.8404776570478
1999-01-11 11:30:00,1093.3904495398124,950.2667844378531
1999-01-11 12:30:00,1006.8812901790565,967.4701145480577
1999-01-11 13:30:00,758.3488835860874,938.6876262398445
1999-01-11 14:30:00,940.8508693167508,892.5467767499856
1999-01-11 15:30:00,1022.5672469677156,907.5225254940045
1999-01-11 16:30:00,857.1362983470304,968.4861322757367
1999-01-11 17:30:00,966.621211644509,970.3168855483149
1999-01-11 18:30:00,1024.5342023581422,981.7467546422466
1999-01-11 19:30:00,988.1667550823014,961.3759061426473
1999-01-11 20:30:00,915.108578372273,918.0789373226025
1999-01-11 21:30:00,777.6927528015825,869.2027875891702
1999-01-11 22:30:00,942.399618803614,841.7310940935477
1999-01-11 23:30:00,844.4092261654099,883.3930671630753
1999-01-12 00:30:00,892.1497261603424,954.9889543709303
1999-01-12 01:30:00,1049.2488164479996,966.3904869992381
1999-01-12 02:30:00,1008.756896760617,980.3266321997753
1999-01-12 03:30:00,925.1561690514255,978.9303058715308
1999-01-12 04:30:00,939.9390868605198,990.6885524069797
1999-01-12 05:30:00,1064.1584504286811,999.6709697126137
1999-01-12 06:30:00,1083.3275050470083,1044.0881010508265
1999-01-12 07:30:00,944.3786484422948,1042.4268425929192
1999-01-12 08:30:00,1093.3544997204922,1010.6115093401995
1999-01-12 09:30:00,979.1167140638751,1035.3091362697683
1999-01-12 10:30:00,1014.8630965032016,1021.460738650491
1999-01-12 11:30:00,1068.9334403647733,968.1272869092808
1999-01-12 12:30:00,817.4559852256783,897.4442574835996
1999-01-12 13:30:00,892.6706241939607,893.1041750080358
1999-01-12 14:30:00,787.2142815821649,832.2048000593459
1999-01-12 15:30:00,1046.7427914524596,890.9691469060174
1999-01-12 16:30:00,719.4153987406684,925.3277419002734
1999-01-12 17:30:00,1071.7134674384563,944.6219442037564
1999-01-12 18:30:00,957.432920761878,926.0024928670405
1999-01-12 19:30:00,881.6815616343234,973.1929616172235
1999-01-12 20:30:00,968.4339284508093,959.1754380020394
1999-01-12 21:30:00,973.2053341157481,950.3318700565544
1999-01-12 22:30:00,992.9227199679891,906.7640827639236
1999-01-12 23:30:00,736.6573314629812,842.9240840172274
1999-01-13 00:30:00,781.879397951776,800.4009971894022
1999-01-13 01:30:00,827.5830755725113,767.0695033115254
1999-01-13 02:30:00,784.7528177804255,738.0799216578321
1999-01-13 03:30:00,718.3966159558478,809.15241820927
1999-01-13 04:30:00,731.8658280896352,824.5819886862123
1999-01-13 05:30:00,1168.6952670084695,923.996725376639
1999-01-13 06:30:00,780.6818181780139,979.0843196397442
1999-01-13 07:30:00,1085.2640443665982,963.8056133398898
1999-01-13 08:30:00,846.848929581129,870.1819328647013
1999-01-13 09:30:00,863.5544620812394,920.5019298020391
1999-01-13 10:30:00,877.5662240366123,891.1610552596585
1999-01-13 11:30:00,992.1932741115754,899.3496141246306
1999-01-13 12:30:00,865.9199747554035,867.8596608239677
1999-01-13 13:30:00,765.4232246183765,850.9067999412705
1999-01-13 14:30:00,856.5817079262384,849.5273333509739
1999-01-13 15:30:00,928.7104050451487,870.3208908750405
1999-01-13 16:30:00,915.7542295243805,927.9081729808266
1999-01-13 17:30:00,840.7178988552885,903.8447360738493
1999-01-13 18:30:00,972.4165862770502,820.2670241873819
1999-01-13 19:30:00,748.4631154245229,839.1469399844417
1999-01-13 20:30:00,775.8339374006586,929.0687748435413
1999-01-13 21:30:00,1166.8691861840139,998.5099415664022
1999-01-13 22:30:00,1148.9560032168963,1124.8556868670858
1999-01-13 23:30:00,1047.5345352563677,1131.5420752489063
1999-01-14 00:30:00,1095.6374767937807,1019.384565752783
1999-01-14 01:30:00,912.3164693430222,950.0857489655666
1999-01-14 02:30:00,861.9040692057024,895.9392681076866
1999-01-14 03:30:00,860.1671646220691,791.2998837472675
1999-01-14 04:30:00,802.4284631613401,826.6938943937168
1999-01-14 05:30:00,726.31720366084,836.4860076680827
1999-01-14 06:30:00,1057.2469266440776,882.7586057674713
1999-01-14 07:30:00,854.0768592110423,1002.7933732842138
1999-01-14 08:30:00,1047.495268258293,1019.4528294704124
1999-01-14 09:30:00,1087.2995038188549,893.4912985652346
1999-01-14 10:30:00,692.1617705197237,860.6664708204297
1999-01-14 11:30:00,683.9036606392542,764.3539045949896
1999-01-14 12:30:00,892.5845978964503,741.8302889376395
1999-01-14 13:30:00,755.2206865999259,812.848870914614
1999-01-14 14:30:00,838.4709366084027,839.5534307839896
1999-01-14 15:30:00,860.8506573832395,852.2277296618685
1999-01-14 16:30:00,926.4955685248723,917.1433861764068
1999-01-14 17:30:00,1012.2678758397496,1076.2569460208356
1999-01-14 18:30:00,1118.1339005546115,1152.6138471285558
1999-01-14 19:30:00,1387.0,1184.9869267366455
1999-01-14 20:30:00,946.5897446227848,1115.9924571021886
1999-01-14 21:30:00,1031.9175083438531,982.7758023164025
1999-01-14 22:30:00,832.7895758421719,864.4286618237317
1999-01-14 23:30:00,840.3264817888047,865.1432079213151
1999-01-15 00:30:00,890.7157941022535,826.7259602299026
1999-01-15 01:30:00,799.1817409856059,835.2006548462423
1999-01-15 02:30:00,827.7142422916925,808.3642866998995
1999-01-15 03:30:00,814.2455841240883,823.6551723132262
1999-01-15 04:30:00,831.8878497730851,894.0310089996776
1999-01-15 05:30:00,993.0357970252663,929.9607171835377
1999-01-15 06:30:00,977.8970242538243,930.5309945341708
1999-01-15 07:30:00,855.3611819899213,913.4222124789559
1999-01-15 08:30:00,817.0882881213397,824.9069740612848
1999-01-15 09:30:00,856.4737020427066,800.5475874558161
1999-01-15 10:30:00,730.1632418900582,814.115419021738
1999-01-15 11:30:00,902.8450350696422,854.6384718667553
1999-01-15 12:30:00,893.0751802331214,928.4296623593633
1999-01-15 13:30:00,995.1996787657731,970.6739198206631
1999-01-15 14:30:00,1016.3907176037409,939.484804286873
1999-01-15 15:30:00,834.7430547468532,926.01942678087
1999-01-15 16:30:00,895.73930390852,904.6616009369965
1999-01-15 17:30:00,962.9819582816313,922.7586463141635
1999-01-15 18:30:00,978.9840502896225,1006.6135323414849
1999-01-15 19:30:00,1027.178266001086,1028.8419368163823
1999-01-15 20:30:00,1082.132393799593,1045.7298283565663
1999-01-15 21:30:00,959.5472510915604,989.766068317481
1999-01-15 22:30:00,963.6874368507047,887.466933604377
1999-01-15 23:30:00,718.5020042614344,791.9048804621879
1999-01-16 00:30:00,742.8675085419677,777.1086415229287
1999-01-16 01:30:00,798.97257970175,759.9220523889438
1999-01-16 02:30:00,875.0679586304406,822.5561494911909
1999-01-16 03:30:00,791.4051379258495,884.9493525414869
1999-01-16 04:30:00,972.2021568196648,963.1285956037898
1999-01-16 05:30:00,1051.1339322128536,983.8623205862395
1999-01-16 06:30:00,1052.0523867351192,1031.6807028811475
1999-01-16 07:30:00,909.182443791738,1033.9482681200577
1999-01-16 08:30:00,1096.99144119977,1010.4927228978727
1999-01-16 09:30:00,1042.8703604379514,1005.9319223848098
1999-01-16 10:30:00,941.6175039716936,1029.89703280651
1999-01-16 11:30:00,1024.8257703079703,1038.596579028734
1999-01-16 12:30:00,1052.5478464211662,965.9068947445694
1999-01-16 13:30:00,999.9572993100079,902.4607349632737
1999-01-16 14:30:00,631.3722158769427,865.222373472193
1999-01-16 15:30:00,932.8584958450451,910.8081025101567
1999-01-16 16:30:00,1070.6819126228152,940.5380073622081
1999-01-16 17:30:00,1083.4340878344376,1068.1365916045695
1999-01-16 18:30:00,880.2212788957919,1045.5849203294986
1999-01-16 19:30:00,1188.0483107642124,1044.4413145642318
1999-01-16 20:30:00,979.2826641653193,1042.1406632972503
1999-01-16 21:30:00,1058.6683778086467,1010.9133831392155
1999-01-16 22:30:00,912.5188997754597,917.3791371918619
1999-01-16 23:30:00,830.8386058485129,901.2121887442007
1999-01-17 00:30:00,914.2625872141377,862.15849551907
1999-01-17 01:30:00,882.1257259760148,857.6306400716201
1999-01-17 02:30:00,857.4600911361554,909.1438444594934
1999-01-17 03:30:00,882.4479563316098,909.9226601782153
1999-01-17 04:30:00,1054.8972987096479,967.3210676689629
1999-01-17 05:30:00,871.7222221119073,929.817357157917
1999-01-17 06:30:00,987.961419744534,866.9999001664238
1999-01-17 07:30:00,683.7864106352329,882.8468468319982
1999-01-17 08:30:00,908.4131419102055,868.3377983469933
1999-01-17 09:30:00,1083.4096201980142,868.9955924961774
1999-01-17 10:30:00,690.2846952067918,948.0099200053851
1999-01-17 11:30:00,1009.1341568571171,938.0621373369959
1999-01-17 12:30:00,1014.9928923281736,930.7154074686918
1999-01-17 13:30:00,940.8462450549622,995.3911972193353
1999-01-17 14:30:00,926.1205255356124,935.9122799508439
1999-01-17 15:30:00,971.1027613791783,958.2267364882164
1999-01-17 16:30:00,944.7652226283601,997.1398482856549
1999-01-17 17:30:00,1080.692934770892,995.0775732371093
1999-01-17 18:30:00,967.4520536033825,983.7624217835521
1999-01-17 19:30:00,891.6095843036293,932.1847054534418
1999-01-17 20:30:00,938.7105743923051,863.8369955138662
1999-01-17 21:30:00,827.595250259929,953.319425083645
1999-01-17 22:30:00,968.8490767065028,979.4861759661133
1999-01-17 23:30:00,1196.571821862088,947.2825719066411
1999-01-18 00:30:00,774.2284214731008,989.6572326286482
1999-01-18 01:30:00,856.667046689105,891.0891192007774
1999-01-18 02:30:00,1058.4497370676359,854.7978405151357
1999-01-18 03:30:00,691.4681086099075,903.1116932285236
1999-01-18 04:30:00,1003.1442064274071,887.6218835056208
1999-01-18 05:30:00,843.0893402135162,849.1098669365145
1999-01-18 06:30:00,897.6535906011434,936.843250545852
1999-01-18 07:30:00,872.1352369712463,892.0950834498148
1999-01-18 08:30:00,1024.5077603036543,915.5541108173153
1999-01-18 09:30:00,800.6170094135301,885.9645062224719
1999-01-18 10:30:00,914.3743239038671,892.1214839557076
1999-01-18 11:30:00,865.6682681793118,922.3248748618813
1999-01-18 12:30:00,1025.2301373586622,984.5966167673976
1999-01-18 13:30:00,1034.3619944293623,970.9092694501245
1999-01-18 14:30:00,892.2018818261147,924.0608061578648
1999-01-18 15:30:00,859.3790917051134,901.6647054378036
1999-01-18 16:30:00,851.212424753568,899.0473551677264
1999-01-18 17:30:00,1050.2869551262856,910.2607339451691
1999-01-18 18:30:00,872.3336205848223,939.1001135595671
1999-01-18 19:30:00,880.6856570576045,937.2086695871268
1999-01-18 20:30:00,1006.800013850861,933.5040130737495
1999-01-18 21:30:00,913.1738824246272,945.7900732339077
1999-01-18 22:30:00,973.0885039166395,920.916788562652
1999-01-18 23:30:00,821.4327612762477,898.1434552837783
1999-01-19 00:30:00,885.8223797486255,832.5466166112299
1999-01-19 01:30:00,898.2513482446469,852.9995953886241
1999-01-19 02:30:00,731.5788671360453,943.6696562807903
1999-01-19 03:30:00,1161.5183574193622,955.7308403938928
1999-01-19 04:30:00,1040.925882056502,1046.7967886458096
1999-01-19 05:30:00,899.9933924513361,1041.0095274734892
1999-01-19 06:30:00,1159.1994057048878,940.0736962463474
1999-01-19 07:30:00,774.3256170456096,968.3115484669286
1999-01-19 08:30:00,991.9397929536254,1000.7134447837793
1999-01-19 09:30:00,1097.1612929671294,962.9582443268824
1999-01-19 10:30:00,951.0921428036243,968.0239749347542
1999-01-19 11:30:00,844.2027654576589,886.1073862765015
1999-01-19 12:30:00,826.6919352744557,866.1067133763494
1999-01-19 13:30:00,942.2849135686469,950.5764650338381
1999-01-19 14:30:00,1051.1638742828236,997.0385923011535
1999-01-19 15:30:00,1064.98705275039,1003.8095781290829
1999-01-19 16:30:00,863.2043278152548,955.2644037836343
1999-01-19 17:30:00,922.6258689617915,891.1455579674844
1999-01-19 18:30:00,901.2329590864359,925.5238797009358
1999-01-19 19:30:00,940.0880092470226,982.2195122956808
1999-01-19 20:30:00,1121.9227621260554,999.9822141194032
1999-01-19 21:30:00,937.1598367307206,1006.4330632149907
1999-01-19 22:30:00,972.9445476209224,985.3765637807569
1999-01-19 23:30:00,947.3003482199393,929.2333957614107
1999-01-20 00:30:00,926.9637711550627,884.0076152832637
1999-01-20 01:30:00,845.4743425019208,892.5205861909026
1999-01-20 02:30:00,810.3540263258411,898.7777690101186
1999-01-20 03:30:00,1078.4053349234598,881.4971085353369
1999-01-20 04:30:00,865.2614132891368,982.6726397681185
1999-01-20 05:30:00,911.748978256704,1043.3038297010805
1999-01-20 06:30:00,1254.4165614388853,999.1858202272643
1999-01-20 07:30:00,932.4967076323983,983.6107086071519
1999-01-20 08:30:00,801.4641737291342,913.509767584845
1999-01-20 09:30:00,853.426955921082,798.7408212690555
1999-01-20 10:30:00,885.9707298199047,883.5442451829668
1999-01-20 11:30:00,869.8749977030229,946.6997768627377
1999-01-20 12:30:00,1111.6614296100722,961.3302775828529
1999-01-20 13:30:00,930.780538197245,1026.289555003084
1999-01-20 14:30:00,971.9583806401246,1001.6375392343188
1999-01-20 15:30:00,1132.2804064850689,1001.6710145844835
1999-01-20 16:30:00,849.8133633708053,1030.9639500096882
1999-01-20 17:30:00,1146.180196095329,990.1415137098387
1999-01-20 18:30:00,914.5306734222473,940.6924671863037
1999-01-20 19:30:00,883.5601473336038,979.1446261122801
1999-01-20 20:30:00,959.9793528473917,922.403375351471
1999-01-20 21:30:00,995.2161496507074,894.2836032720363
